Var1,Var2,Corr,Abs_Corr
pcadr2022,pvoixDVDratio,-0.04187492069544874,0.04187492069544874
part_etranger,pinsratio,-0.041846992716691955,0.041846992716691955
pvoixUDIratio,pvoixDVDratio,-0.041845616426184375,0.041845616426184375
pvoixENSratio,pop2022,0.04164972711862852,0.04164972711862852
pouem2022,pvoteGratio,-0.0413040031565195,0.0413040031565195
pvoteCGratio,pouem2022,-0.041122000210373606,0.041122000210373606
pouem2022,pvoixECOratio,-0.04110270261011718,0.04110270261011718
pparratio,propf2022,-0.04084193495530193,0.04084193495530193
propf2022,pabs,0.04084193417440945,0.04084193417440945
revratio2022,pvoixDVDratio,-0.040814563565790184,0.040814563565790184
part_etranger,ppint2022,-0.04079141797222054,0.04079141797222054
propf2022,paica2022,-0.040672575844371166,0.040672575844371166
pvoteCratio,pop2022,0.040646387783936214,0.040646387783936214
pinsratio,pempl2022,-0.040616658337340544,0.040616658337340544
prixm2ratio2022,pvoixREGratio,0.04057586627336615,0.04057586627336615
ppint2022,pvoteDCDratio,-0.0403978614232972,0.0403978614232972
pvoteCratio,pvoteGratio,-0.04032940070956723,0.04032940070956723
pblancnulratio,pvoixNUPratio,0.04022145187388629,0.04022145187388629
pindp2022,pvoteDratio,-0.04018389680941023,0.04018389680941023
pchom2022,part_francais,-0.04010619317101993,0.04010619317101993
pblancnulratio,pvoixECOratio,-0.03989723471096976,0.03989723471096976
pvoteCDratio,pop2022,-0.039849290975939956,0.039849290975939956
pcadr2022,part_francais,-0.03967321874157399,0.03967321874157399
pblancnulratio,pcadr2022,-0.03961782550155076,0.03961782550155076
pvoteDCDratio,pindp2022,-0.039339747969532164,0.039339747969532164
pouvr2022,pvoixAUGratio,0.03929350984750906,0.03929350984750906
pop2022,pblancnulratio,-0.039113457660681444,0.039113457660681444
part_etranger,pbac2022,0.03907195705675993,0.03907195705675993
pvoteCratio,pvoixNUPratio,-0.03905421265127925,0.03905421265127925
pbac2022,peretr2022,0.03901544324702425,0.03901544324702425
paind2022,pvoteCratio,-0.038973555806040595,0.038973555806040595
pvoixENSratio,paica2022,0.03886741743700846,0.03886741743700846
pcapi2022,pinsratio,0.03866576588700432,0.03866576588700432
pblancnulratio,paica2022,0.03854240981160008,0.03854240981160008
pbac2022,pchom2022,-0.0383306673786844,0.0383306673786844
pinsratio,pindp2022,0.038270585915514105,0.038270585915514105
capitalratio2022,pvoteGratio,0.03790052980680865,0.03790052980680865
pvoteGratio,pchom2022,0.037830290914507805,0.037830290914507805
ppint2022,pvoixENSratio,0.03781221115119262,0.03781221115119262
pchom2022,pvoixDVGratio,0.037749251308680905,0.037749251308680905
pchom2022,pvoteCGratio,0.03735044422874461,0.03735044422874461
pvoixREGratio,perpropri2022,-0.037278577862572965,0.037278577862572965
paind2022,part_etranger,0.03717650058919291,0.03717650058919291
part_francais,paica2022,-0.03716392402411933,0.03716392402411933
paind2022,perrsa2021,-0.03703231609660294,0.03703231609660294
pvoixNUPratio,ppint2022,0.03692392542491874,0.03692392542491874
pvoixRECratio,paica2022,0.03677958271525919,0.03677958271525919
revratio2022,pchom2022,-0.03665697782836518,0.03665697782836518
pchom2022,psup2022,-0.036526187682579266,0.036526187682579266
peretr2022,ppint2022,-0.036341915287886176,0.036341915287886176
pouem2022,part_francais,0.03633748852272101,0.03633748852272101
pvoteGCGratio,capitalratio2022,0.035998667805027064,0.035998667805027064
revratio2022,pvoixREGratio,-0.035979192994759775,0.035979192994759775
pchom2022,pvoixNUPratio,0.03595202409941855,0.03595202409941855
pvoteCDratio,ppint2022,-0.03592759095045785,0.03592759095045785
pbac2022,pop2022,0.03587691451580542,0.03587691451580542
part_francais,pabs,-0.035524261782686896,0.035524261782686896
pparratio,part_francais,0.03552425952100469,0.03552425952100469
nmencomp,pvoteCDratio,-0.035497111177546316,0.035497111177546316
paind2022,peretr2022,0.03531063617013072,0.03531063617013072
pvoixDVGratio,pbac2022,0.03511519246860555,0.03511519246860555
pouvr2022,part_francais,0.034944728677563985,0.034944728677563985
pindp2022,pop2022,-0.03487229847506363,0.03487229847506363
pvoixREGratio,pindp2022,0.034798058198150114,0.034798058198150114
pvoteTDratio,ppint2022,-0.03453190978398238,0.03453190978398238
pvoteTGratio,ppint2022,0.03453190895939758,0.03453190895939758
pvoixLRratio,perprive2021comm,0.034530860584986126,0.034530860584986126
pvoixLRratio,popagglo2022,-0.034465521503562684,0.034465521503562684
propf2022,percrimesdelits2020,-0.03444069193029498,0.03444069193029498
pouvr2022,perpropri2022,-0.034137581173747406,0.034137581173747406
nmencomp,pblancnulratio,-0.034119539064664015,0.034119539064664015
perprive2021comm,pvoixREGratio,0.034109356247074306,0.034109356247074306
pvoteCratio,perimmigre2022,0.03404780799018434,0.03404780799018434
pvoixECOratio,pvoixUDIratio,-0.03395193111544106,0.03395193111544106
pagri2022,pchom2022,-0.033787878963094584,0.033787878963094584
popagglo2022,pvoixDVDratio,-0.033742735361880494,0.033742735361880494
paica2022,pvoixREGratio,0.03372174681368438,0.03372174681368438
pvoixDVDratio,pouvr2022,0.033673515409269605,0.033673515409269605
pvoteTDratio,pagri2022,0.03365440229184977,0.03365440229184977
pagri2022,pvoteTGratio,-0.0336543998157022,0.0336543998157022
revratio2022,propf2022,0.03361492774769616,0.03361492774769616
propf2022,perimmigre2022,0.03352259486776833,0.03352259486776833
nmencomp,pvoixENSratio,0.03345816911740358,0.03345816911740358
pvoixAUGratio,perimmigre2022,-0.033418798589590584,0.033418798589590584
percrimesdelits2020,pempl2022,-0.033394941064856846,0.033394941064856846
pvoteGratio,ppint2022,0.03339393614485214,0.03339393614485214
nmencomp,pvoteCratio,0.03331929207959946,0.03331929207959946
pvoixRECratio,pvoteCratio,0.033249270680311194,0.033249270680311194
ppint2022,propf2022,0.03316594703813803,0.03316594703813803
pinsratio,pvoteDCDratio,-0.03299849790560281,0.03299849790560281
peretr2022,revratio2022,0.03298891576184083,0.03298891576184083
pblancnulratio,part_etranger,0.032952033341570444,0.032952033341570444
pindp2022,popagglo2022,-0.032936949026183146,0.032936949026183146
pvoixECOratio,pop2022,0.032905372944614215,0.032905372944614215
popagglo2022,pvoixDVGratio,-0.03289727073754863,0.03289727073754863
pvoixECOratio,perprive2021comm,-0.032652596157114806,0.032652596157114806
pcadr2022,peretr2022,0.032498094271162466,0.032498094271162466
pvoixDVDratio,ppint2022,-0.03239768330046857,0.03239768330046857
pcapi2022,propf2022,0.03201863098641742,0.03201863098641742
pvoteCratio,peretr2022,0.03193367000236666,0.03193367000236666
pvoixDVDratio,pbac2022,-0.03191311577028225,0.03191311577028225
pempl2022,capitalratio2022,-0.03184440412932571,0.03184440412932571
pvoteCratio,pvoixAUGratio,-0.03176175263196659,0.03176175263196659
pinsratio,pvoteTGratio,0.031757961173876546,0.031757961173876546
pvoteTDratio,pinsratio,-0.031757960594929656,0.031757960594929656
pvoixRECratio,part_francais,-0.03162142778180078,0.03162142778180078
pchom2022,pvoixENSratio,-0.03158498823248546,0.03158498823248546
pop2022,propf2022,0.03140521824517147,0.03140521824517147
ppint2022,pvoteCratio,0.0313705430917298,0.0313705430917298
percrimesdelits2020,pvoteGratio,-0.03123656526196933,0.03123656526196933
pouvr2022,peretr2022,-0.031223845195704023,0.031223845195704023
capitalratio2022,perprive2021comm,0.031215141005366896,0.031215141005366896
capitalratio2022,propf2022,0.03117679113656283,0.03117679113656283
pagri2022,perimmigre2022,-0.031158798844000538,0.031158798844000538
pabs,pcadr2022,-0.031155867797468498,0.031155867797468498
pcadr2022,pparratio,0.031155866517843803,0.031155866517843803
pvoteDCDratio,pvoixAUGratio,-0.031047124708215915,0.031047124708215915
pvoixAUGratio,peretr2022,-0.030845621861908052,0.030845621861908052
perprive2021comm,pvoteTGratio,0.030809721960457448,0.030809721960457448
pvoteTDratio,perprive2021comm,-0.03080972164413999,0.03080972164413999
pvoixRECratio,perpropri2022,-0.03077722404057891,0.03077722404057891
pchom2022,pvoteCratio,-0.03076213499087479,0.03076213499087479
paind2022,pvoixLRratio,0.03065640641080204,0.03065640641080204
pvoixUDIratio,pvoixRNratio,-0.030640983677083698,0.030640983677083698
pouem2022,pvoixDVGratio,-0.030589496951643952,0.030589496951643952
pvoixREGratio,pvoixECOratio,-0.030588217894620205,0.030588217894620205
part_francais,pvoixREGratio,-0.03043431095646083,0.03043431095646083
pcapi2022,pvoixAUGratio,-0.03041371941151956,0.03041371941151956
pvoixECOratio,percrimesdelits2020,0.03024650157168646,0.03024650157168646
pvoteDratio,pvoixUDIratio,-0.030243335976483442,0.030243335976483442
perimmigre2022,pvoixENSratio,0.030059479928298126,0.030059479928298126
pcapi2022,perpropri2022,0.02990867309320405,0.02990867309320405
pinsratio,ppint2022,0.029738562638205467,0.029738562638205467
ppint2022,perpropri2022,0.029721894435352374,0.029721894435352374
pvoixREGratio,perrsa2021,-0.02971395404142897,0.02971395404142897
pvoixENSratio,pempl2022,-0.029483015480899426,0.029483015480899426
paind2022,pvoixNUPratio,-0.029448714697994274,0.029448714697994274
perprive2021comm,perimmigre2022,-0.029008984062091788,0.029008984062091788
nmencomp,propf2022,0.028932315509220666,0.028932315509220666
propf2022,pvoteDCDratio,-0.028905954417698,0.028905954417698
perimmigre2022,pouem2022,-0.02884469548896506,0.02884469548896506
pcapi2022,part_francais,-0.02879031006789825,0.02879031006789825
pouvr2022,pvoixREGratio,-0.028659294145756915,0.028659294145756915
pempl2022,pvoteCDratio,-0.02853449074208253,0.02853449074208253
pvoteCDratio,perprive2021comm,0.028410053247316408,0.028410053247316408
pvoteCGratio,pagri2022,0.028409993221833872,0.028409993221833872
pvoteGratio,pvoixENSratio,-0.028271761030419305,0.028271761030419305
ppint2022,pparratio,-0.02814003119458871,0.02814003119458871
pabs,ppint2022,0.02814002818574279,0.02814002818574279
pvoixNUPratio,percrimesdelits2020,-0.02811046757327009,0.02811046757327009
percrimesdelits2020,pvoixDVDratio,0.028097316274659483,0.028097316274659483
pinsratio,pvoixAUGratio,-0.028021362451607863,0.028021362451607863
pvoixDVGratio,pcapi2022,-0.0278503915563234,0.0278503915563234
pagri2022,pvoixREGratio,0.027818873630557534,0.027818873630557534
percrimesdelits2020,pouem2022,-0.027784004997761513,0.027784004997761513
pblancnulratio,pindp2022,0.027684243153216326,0.027684243153216326
pvoteTDratio,propf2022,-0.027465666602761105,0.027465666602761105
propf2022,pvoteTGratio,0.027465666160820513,0.027465666160820513
perpropri2022,pvoixECOratio,-0.027427732430252434,0.027427732430252434
peretr2022,propf2022,0.027402115706429607,0.027402115706429607
perpropri2022,pvoixDVDratio,0.027399259081267703,0.027399259081267703
pchom2022,pvoteCDratio,-0.027346826694266378,0.027346826694266378
pindp2022,nmencomp,-0.02733154731743695,0.02733154731743695
pvoteGCGratio,paind2022,0.0271251886955271,0.0271251886955271
pblancnulratio,ppint2022,-0.027102322321853594,0.027102322321853594
pvoixLRratio,pcapi2022,-0.026921576336866093,0.026921576336866093
pbac2022,pvoixREGratio,0.026806623703084585,0.026806623703084585
pop2022,pvoixLRratio,-0.02665307675834063,0.02665307675834063
part_francais,pvoixDVDratio,0.026632525359815206,0.026632525359815206
part_etranger,pcadr2022,0.026561571774230595,0.026561571774230595
percrimesdelits2020,pvoixREGratio,-0.026380153741815713,0.026380153741815713
pouvr2022,pvoixLRratio,0.02636756747424868,0.02636756747424868
pvoteGratio,paind2022,-0.026332887689734328,0.026332887689734328
percrimesdelits2020,pvoteGCGratio,-0.02611823214967555,0.02611823214967555
pvoixDVDratio,part_etranger,-0.026050334220002618,0.026050334220002618
pvoteDCDratio,pchom2022,-0.025956001087963018,0.025956001087963018
pblancnulratio,psup2022,-0.02577476861132357,0.02577476861132357
pchom2022,pindp2022,0.025684056599450732,0.025684056599450732
pvoixREGratio,pcapi2022,-0.02567216401623204,0.02567216401623204
pchom2022,pabs,-0.0256162216739319,0.0256162216739319
pparratio,pchom2022,0.025616216848568723,0.025616216848568723
pvoixAUGratio,pvoixRECratio,-0.025462270819426445,0.025462270819426445
pcadr2022,pvoixLRratio,-0.025256609614919167,0.025256609614919167
psup2022,pindp2022,-0.025161873559343947,0.025161873559343947
pvoteGCGratio,pinsratio,0.025043591006590003,0.025043591006590003
pouvr2022,pop2022,-0.02500854274055731,0.02500854274055731
ppint2022,pvoixREGratio,-0.024903455959885794,0.024903455959885794
pvoixAUGratio,paind2022,-0.024825618562973776,0.024825618562973776
pvoteCratio,pempl2022,-0.024769718023311224,0.024769718023311224
pvoixRECratio,pindp2022,0.02471084036561469,0.02471084036561469
nmencomp,pbac2022,0.02457964591555888,0.02457964591555888
pvoteCDratio,percrimesdelits2020,0.02457791423190644,0.02457791423190644
pblancnulratio,pvoteDratio,-0.02448949826419274,0.02448949826419274
pvoixDVGratio,pcadr2022,-0.024412863540116177,0.024412863540116177
pop2022,pempl2022,0.024292641433996648,0.024292641433996648
part_francais,pindp2022,-0.024237384377099668,0.024237384377099668
pindp2022,perpropri2022,0.02414432021190341,0.02414432021190341
part_etranger,revratio2022,-0.02402950256684345,0.02402950256684345
peretr2022,pvoixENSratio,0.024013046148516157,0.024013046148516157
propf2022,pvoteCDratio,-0.023885257277720933,0.023885257277720933
nmencomp,pvoixLRratio,-0.02381549864594136,0.02381549864594136
perimmigre2022,pcapi2022,0.023597370708250433,0.023597370708250433
pempl2022,pvoixLRratio,-0.023587722646058726,0.023587722646058726
pagri2022,pvoixRECratio,-0.023548079524368788,0.023548079524368788
pvoixAUGratio,pindp2022,-0.02346661374823241,0.02346661374823241
capitalratio2022,pchom2022,-0.023292133571265104,0.023292133571265104
pvoixLRratio,pchom2022,-0.02302521485000367,0.02302521485000367
pvoixECOratio,nmencomp,0.023008167543165734,0.023008167543165734
pabs,pvoixDVDratio,-0.022901229294777392,0.022901229294777392
pparratio,pvoixDVDratio,0.022901229083487896,0.022901229083487896
percrimesdelits2020,pbac2022,0.022737356645959998,0.022737356645959998
pop2022,pvoixRECratio,0.022726453747484096,0.022726453747484096
pabs,pvoixREGratio,-0.02267551554841296,0.02267551554841296
pvoixREGratio,pparratio,0.022675515359009205,0.022675515359009205
pvoixRECratio,perprive2021comm,-0.02254374516542904,0.02254374516542904
pblancnulratio,pinsratio,0.022503601711752013,0.022503601711752013
pagri2022,pinsratio,0.022486482580537676,0.022486482580537676
pouvr2022,perprive2021comm,0.022480016067398346,0.022480016067398346
pvoixUDIratio,capitalratio2022,0.022389956311005293,0.022389956311005293
pvoixDVGratio,pvoixREGratio,0.022351647884656906,0.022351647884656906
perprive2021comm,pvoteGratio,0.022327055830303644,0.022327055830303644
pvoixRECratio,nmencomp,0.02229226071149668,0.02229226071149668
pinsratio,pcadr2022,0.0221750821083616,0.0221750821083616
pvoteGratio,pvoixECOratio,-0.022090390809562984,0.022090390809562984
pvoteGCGratio,perprive2021comm,-0.021892606100482017,0.021892606100482017
pvoixDVDratio,pop2022,-0.0218696541609147,0.0218696541609147
pvoixRNratio,pblancnulratio,-0.021706838841038592,0.021706838841038592
pvoteGCGratio,ppint2022,0.0216992651022733,0.0216992651022733
propf2022,popagglo2022,0.021602590805810985,0.021602590805810985
pouem2022,pchom2022,0.021518793998051435,0.021518793998051435
propf2022,pvoteGCGratio,0.021206825237353382,0.021206825237353382
pvoteCGratio,pinsratio,0.02114950980280685,0.02114950980280685
pblancnulratio,pvoixRECratio,-0.020840933448555973,0.020840933448555973
nmencomp,pempl2022,0.02083832673050856,0.02083832673050856
pchom2022,nmencomp,0.020345727891914158,0.020345727891914158
revratio2022,pinsratio,0.020137623189712968,0.020137623189712968
pvoixDVDratio,nmencomp,-0.020115571861635987,0.020115571861635987
pvoteCratio,pblancnulratio,0.020036943579111892,0.020036943579111892
part_francais,propf2022,-0.020013814487954834,0.020013814487954834
paind2022,pbac2022,-0.01989942718720242,0.01989942718720242
pvoixLRratio,pindp2022,-0.019691380771350523,0.019691380771350523
pouvr2022,part_etranger,-0.019621243861724258,0.019621243861724258
ppint2022,popagglo2022,0.01948566394978153,0.01948566394978153
pempl2022,pvoixAUGratio,0.01926468575526605,0.01926468575526605
pvoteCratio,pvoixREGratio,0.01922439855246867,0.01922439855246867
perprive2021comm,pvoixUDIratio,0.019119907451523217,0.019119907451523217
pop2022,pchom2022,0.01910624533147166,0.01910624533147166
popagglo2022,perprive2021comm,0.019039063575545672,0.019039063575545672
pvoixUDIratio,revratio2022,0.01892963376959765,0.01892963376959765
pvoteGratio,pvoixUDIratio,-0.01891359129356345,0.01891359129356345
pvoixREGratio,capitalratio2022,0.018891827881855044,0.018891827881855044
pvoixUDIratio,pvoixNUPratio,-0.018888989991538926,0.018888989991538926
part_francais,pvoixAUGratio,0.018846744846804105,0.018846744846804105
pchom2022,propf2022,0.018782787975175953,0.018782787975175953
pagri2022,pbac2022,-0.018728105028710865,0.018728105028710865
perprive2021comm,pindp2022,-0.018659090457215945,0.018659090457215945
perprive2021comm,pvoixNUPratio,0.018631649108476107,0.018631649108476107
pvoixDVGratio,psup2022,0.018516113747644555,0.018516113747644555
pvoixREGratio,pblancnulratio,0.018477847764046873,0.018477847764046873
pvoixREGratio,pempl2022,0.018452076556578288,0.018452076556578288
pvoixNUPratio,paica2022,0.018433700699952617,0.018433700699952617
revratio2022,pvoixLRratio,0.01842135170504496,0.01842135170504496
part_francais,pvoteCratio,-0.01831753592516776,0.01831753592516776
pcapi2022,part_etranger,-0.018060241404830996,0.018060241404830996
pvoteCDratio,paica2022,0.018017766181167943,0.018017766181167943
pvoixNUPratio,propf2022,0.017822108220157288,0.017822108220157288
propf2022,pvoteGratio,0.017740305438915367,0.017740305438915367
pouem2022,pvoixDVDratio,0.017682024885889804,0.017682024885889804
perrsa2021,prixm2ratio2022,-0.01739336926854853,0.01739336926854853
pvoixAUGratio,pvoixENSratio,-0.017371037846094502,0.017371037846094502
pvoteCratio,pinsratio,0.01714498543602934,0.01714498543602934
capitalratio2022,percrimesdelits2020,0.017122538200548768,0.017122538200548768
pempl2022,perimmigre2022,0.017119254536549416,0.017119254536549416
pcapi2022,pchom2022,-0.017047455900207103,0.017047455900207103
pouvr2022,nmencomp,-0.01696076435524825,0.01696076435524825
pvoteCGratio,pempl2022,0.01677120855938691,0.01677120855938691
part_etranger,pvoixAUGratio,-0.016746650658676834,0.016746650658676834
popagglo2022,pvoixREGratio,-0.01670490476919788,0.01670490476919788
pvoteGratio,paica2022,0.01667058121440083,0.01667058121440083
pparratio,pvoixRECratio,-0.016665228866480048,0.016665228866480048
pvoixRECratio,pabs,0.01666522864324499,0.01666522864324499
peretr2022,perprive2021comm,-0.016654851102229813,0.016654851102229813
ppint2022,perimmigre2022,-0.016450116677732347,0.016450116677732347
ppint2022,pop2022,0.016308670359110433,0.016308670359110433
pouem2022,peretr2022,-0.015892509720924222,0.015892509720924222
pvoteCratio,propf2022,0.01586409956921615,0.01586409956921615
propf2022,pvoixENSratio,0.0158029472698656,0.0158029472698656
pvoixENSratio,part_francais,-0.0157059874016092,0.0157059874016092
pvoixDVGratio,pop2022,-0.015621465508354054,0.015621465508354054
propf2022,pindp2022,-0.015476086963761137,0.015476086963761137
pinsratio,pvoixDVGratio,0.015449828016438726,0.015449828016438726
part_etranger,perprive2021comm,-0.015299951547492708,0.015299951547492708
ppint2022,pvoixDVGratio,-0.015247198887541984,0.015247198887541984
propf2022,pvoixDVDratio,-0.015209709980579226,0.015209709980579226
pvoixRECratio,ppint2022,0.015019953053548378,0.015019953053548378
percrimesdelits2020,part_francais,-0.014938470955000272,0.014938470955000272
perpropri2022,pvoixDVGratio,0.014784148218015662,0.014784148218015662
pvoteGCGratio,pagri2022,-0.014756769779118701,0.014756769779118701
popagglo2022,pvoteCGratio,-0.014614690819405442,0.014614690819405442
pvoixRECratio,pvoixRNratio,0.014379710213932948,0.014379710213932948
pvoixRECratio,perrsa2021,0.014148049219544443,0.014148049219544443
pvoixLRratio,propf2022,-0.014118207852620242,0.014118207852620242
pempl2022,pvoixDVGratio,0.014087520230914297,0.014087520230914297
pvoteCDratio,pvoixREGratio,-0.014069317038399622,0.014069317038399622
perpropri2022,psup2022,0.014037521229155293,0.014037521229155293
pvoteCratio,part_etranger,0.013949760275857736,0.013949760275857736
pvoteCDratio,pindp2022,-0.013817944421189792,0.013817944421189792
pblancnulratio,percrimesdelits2020,0.013704010762654246,0.013704010762654246
pvoixECOratio,pvoteDratio,0.013629855522345745,0.013629855522345745
ppint2022,pvoixLRratio,-0.013527407991200247,0.013527407991200247
pvoixENSratio,pblancnulratio,0.013522913081349106,0.013522913081349106
paica2022,pop2022,-0.01350548209190913,0.01350548209190913
pvoteCDratio,pouem2022,0.013378603317576489,0.013378603317576489
pinsratio,capitalratio2022,0.013261338880388619,0.013261338880388619
pindp2022,pvoixENSratio,-0.013241751437099351,0.013241751437099351
ppint2022,pchom2022,-0.01313071521789469,0.01313071521789469
percrimesdelits2020,pinsratio,-0.0128496589163525,0.0128496589163525
pvoixDVDratio,pempl2022,-0.01272922982823663,0.01272922982823663
pchom2022,paica2022,-0.012664386939897888,0.012664386939897888
peretr2022,pempl2022,0.012444242048328061,0.012444242048328061
pindp2022,prixm2ratio2022,0.012376597080647388,0.012376597080647388
pvoteCDratio,revratio2022,-0.012340450054109747,0.012340450054109747
propf2022,part_etranger,0.012311890942818923,0.012311890942818923
pvoixRNratio,ppint2022,-0.012201839315043556,0.012201839315043556
popagglo2022,pvoixUDIratio,0.012179507036768546,0.012179507036768546
pvoixNUPratio,pvoixECOratio,-0.012174191395675106,0.012174191395675106
paind2022,part_francais,-0.011920713344216556,0.011920713344216556
pvoteGratio,pinsratio,0.011826225991026191,0.011826225991026191
pblancnulratio,perprive2021comm,-0.011784062660693095,0.011784062660693095
perprive2021comm,pvoixDVDratio,-0.011674651456181982,0.011674651456181982
pparratio,perprive2021comm,-0.0115629596124951,0.0115629596124951
pabs,perprive2021comm,0.011562956905006081,0.011562956905006081
pblancnulratio,pouem2022,-0.011461975114904654,0.011461975114904654
pblancnulratio,pvoixUDIratio,0.011422112088791595,0.011422112088791595
pvoteDratio,ppint2022,-0.011312663975147916,0.011312663975147916
perimmigre2022,pblancnulratio,-0.011262802347881249,0.011262802347881249
psup2022,pvoixREGratio,0.011087600221621807,0.011087600221621807
perrsa2021,pindp2022,0.011032360133225512,0.011032360133225512
pchom2022,pvoixRECratio,0.011026385707044827,0.011026385707044827
pouem2022,perprive2021comm,0.011023578292174766,0.011023578292174766
pinsratio,pvoixENSratio,0.010981933364144169,0.010981933364144169
pagri2022,pvoixAUGratio,-0.010847711014309674,0.010847711014309674
part_francais,pblancnulratio,0.010722867865289105,0.010722867865289105
pinsratio,pchom2022,-0.010709932957637908,0.010709932957637908
propf2022,pvoteDratio,-0.010652318837187294,0.010652318837187294
peretr2022,pcapi2022,-0.010605638985955871,0.010605638985955871
pvoixAUGratio,pvoixUDIratio,-0.010514004705751341,0.010514004705751341
pempl2022,pvoteDCDratio,0.01037671066211844,0.01037671066211844
pvoixENSratio,pvoixNUPratio,-0.010336689571124182,0.010336689571124182
pvoixAUGratio,perpropri2022,-0.010222678180356966,0.010222678180356966
pchom2022,pvoixDVDratio,-0.010166032877538382,0.010166032877538382
pouem2022,part_etranger,-0.010153773131105687,0.010153773131105687
propf2022,pvoixECOratio,0.01010688709747506,0.01010688709747506
pempl2022,pblancnulratio,-0.010089043395405735,0.010089043395405735
paind2022,pvoteTGratio,0.010023342360198053,0.010023342360198053
pvoteTDratio,paind2022,-0.01002334024615561,0.01002334024615561
percrimesdelits2020,perprive2021comm,0.00988349223220623,0.00988349223220623
pinsratio,pvoixDVDratio,0.009880081201162044,0.009880081201162044
percrimesdelits2020,pvoixLRratio,0.009786668221412845,0.009786668221412845
pcadr2022,pchom2022,-0.009745231822108957,0.009745231822108957
pvoixDVDratio,paica2022,0.009744428195952901,0.009744428195952901
pempl2022,part_francais,0.009694587850987351,0.009694587850987351
perprive2021comm,propf2022,0.009565802695176307,0.009565802695176307
pchom2022,prixm2ratio2022,-0.009509373571637978,0.009509373571637978
pempl2022,perprive2021comm,-0.009493599834975091,0.009493599834975091
pvoixREGratio,pvoixUDIratio,0.009394418236049796,0.009394418236049796
perprive2021comm,pagri2022,0.009354368069530173,0.009354368069530173
prixm2ratio2022,pvoixUDIratio,0.009351366784364093,0.009351366784364093
propf2022,pvoteCGratio,0.009260783193477956,0.009260783193477956
prixm2ratio2022,pempl2022,-0.009121374788156163,0.009121374788156163
pvoixREGratio,pouem2022,-0.009068941016210644,0.009068941016210644
paica2022,pvoixLRratio,0.008963806055770754,0.008963806055770754
pempl2022,pvoteGCGratio,0.008904489676395101,0.008904489676395101
pinsratio,pvoixNUPratio,0.008869673870293282,0.008869673870293282
nmencomp,pvoixDVGratio,-0.008828495470028555,0.008828495470028555
pvoixNUPratio,pempl2022,-0.00882320649490284,0.00882320649490284
pvoteGratio,pindp2022,0.008767329078124962,0.008767329078124962
propf2022,pvoixAUGratio,0.008756525594731508,0.008756525594731508
pvoixUDIratio,paica2022,0.00870791290365286,0.00870791290365286
pvoixRNratio,propf2022,-0.008662039634711906,0.008662039634711906
propf2022,pvoixREGratio,-0.008620378485434257,0.008620378485434257
pvoixREGratio,pchom2022,0.008551064493476665,0.008551064493476665
perimmigre2022,paind2022,0.008491053346860941,0.008491053346860941
paica2022,perprive2021comm,-0.008479040755324276,0.008479040755324276
pvoteCGratio,pcapi2022,-0.008476278973448242,0.008476278973448242
propf2022,pouem2022,0.008417239921095603,0.008417239921095603
pop2022,pvoteCGratio,-0.008346300440591568,0.008346300440591568
pvoixDVGratio,propf2022,0.008322372661501353,0.008322372661501353
pbac2022,pindp2022,-0.008239838771611082,0.008239838771611082
pouvr2022,pvoixUDIratio,-0.008081157836449535,0.008081157836449535
pcadr2022,perpropri2022,0.007943633330974226,0.007943633330974226
pindp2022,capitalratio2022,0.007879998434087728,0.007879998434087728
peretr2022,pagri2022,-0.007865542991046704,0.007865542991046704
pvoixREGratio,pop2022,-0.0077217357118071865,0.0077217357118071865
pvoixREGratio,pcadr2022,-0.007654595458504996,0.007654595458504996
pvoteCGratio,ppint2022,-0.007610703405774603,0.007610703405774603
pempl2022,part_etranger,0.007608648283620153,0.007608648283620153
perprive2021comm,pvoixAUGratio,-0.007562305926671356,0.007562305926671356
pagri2022,part_etranger,0.00745713308092722,0.00745713308092722
pvoixLRratio,pinsratio,-0.0072141027421177535,0.0072141027421177535
part_francais,pagri2022,0.007099933239901414,0.007099933239901414
paind2022,pchom2022,-0.007056907629731127,0.007056907629731127
pvoteCratio,pindp2022,-0.007021370860796694,0.007021370860796694
capitalratio2022,pvoteCGratio,0.006964680806143692,0.006964680806143692
paind2022,pvoixUDIratio,0.006885445849606524,0.006885445849606524
pvoixNUPratio,pindp2022,0.006879020592175672,0.006879020592175672
pvoixUDIratio,pagri2022,0.006800287154855082,0.006800287154855082
perprive2021comm,pcapi2022,-0.006692401747168565,0.006692401747168565
pcadr2022,propf2022,0.006664305592952978,0.006664305592952978
pvoixUDIratio,pabs,0.006524657164744124,0.006524657164744124
pvoixUDIratio,pparratio,-0.006524656358543414,0.006524656358543414
paica2022,nmencomp,-0.0065009247317213605,0.0065009247317213605
paind2022,perprive2021comm,-0.006264471332182293,0.006264471332182293
pvoixENSratio,part_etranger,0.0060091483667832155,0.0060091483667832155
pchom2022,pvoixRNratio,-0.00565613445868876,0.00565613445868876
pvoixECOratio,paica2022,0.005633641941415251,0.005633641941415251
pchom2022,pvoixAUGratio,0.005556739299536923,0.005556739299536923
pinsratio,perprive2021comm,-0.005508222688647357,0.005508222688647357
paind2022,pvoteDCDratio,0.005487659121712288,0.005487659121712288
perprive2021comm,part_francais,0.005480173370776823,0.005480173370776823
pinsratio,prixm2ratio2022,-0.005451345632282193,0.005451345632282193
