dep,codecommune,ppropri2022,nlogement2022,npropri2022,perpropri2022
46,46106,.75373137,134,101,.75467962
46,46107,.78313255,83,65,.80662322
46,46108,.86190474,210,181,.93917739
46,46109,.76666665,240,184,.77628982
46,46110,.92592591,27,25,.99199057
46,46111,.8607595,79,68,.93735605
46,46112,.79816514,109,87,.83266419
46,46113,.90839696,131,119,.98363417
46,46114,.84360188,211,178,.91232693
46,46115,.82352942,102,84,.87824047
46,46116,.86792451,53,46,.94659495
46,46117,.85213035,399,340,.92445379
46,46118,.7757256,379,294,.79335225
46,46119,.72340423,141,102,.70405161
46,46120,.82681566,179,148,.88398415
46,46121,.91397852,93,85,.98688626
46,46122,.71428573,56,40,.69082248
46,46123,.81434602,237,193,.86185551
46,46124,.71241832,153,109,.68749034
46,46125,.83974361,156,131,.90610963
46,46126,.78651685,89,70,.81209695
46,46127,.63436121,2497,1584,.57331377
46,46128,.57042253,1988,1134,.49149561
46,46129,.85600001,125,107,.93063813
46,46130,.87912089,91,80,.95948249
46,46131,.86315787,95,82,.94085848
46,46132,.75873017,315,239,.76242208
46,46133,.8018868,106,85,.83912182
46,46134,.83193278,119,99,.89364862
46,46135,.86956519,23,20,.94862038
46,46136,.7669903,103,79,.77669811
46,46137,.89596605,471,422,.97493577
46,46138,.73134327,402,294,.71580589
46,46139,.88541669,96,85,.9661274
46,46140,.79874212,159,127,.8336249
46,46141,.84210527,57,48,.91001713
46,46142,.87912089,91,80,.95946532
46,46143,.60028249,708,425,.52692831
46,46144,.79428571,175,139,.82651269
46,46145,.80645162,403,325,.84714168
46,46146,.77049178,61,47,.78245884
46,46147,.78571427,84,66,.810808
46,46148,.71911299,947,681,.69775546
46,46149,.81748074,389,318,.86671972
46,46150,.9130435,23,21,.98638397
46,46151,.76666665,60,46,.77634054
46,46152,.84736842,190,161,.91797161
46,46153,.79439253,321,255,.82665634
46,46154,.85925925,135,116,.93541467
46,46155,.7638889,72,55,.77129996
46,46156,.72268909,238,172,.70282251
46,46157,.80219781,91,73,.84005105
46,46158,.85000002,80,68,.9217661
46,46159,.73214287,112,82,.71695501
46,46160,.63636363,275,175,.57679063
46,46161,.91428572,105,96,.98707402
46,46162,.57657659,111,64,.49941379
46,46163,.77976191,168,131,.80067986
46,46164,.74468082,141,105,.73886228
46,46165,.80172414,232,186,.83893651
46,46166,.83582091,67,56,.8996709
46,46167,.87931037,58,51,.9596507
46,46168,.87012988,77,67,.94931066
46,46169,.82568806,109,90,.88208437
46,46170,.72872341,376,274,.71199834
46,46171,.8828125,128,113,.96359229
46,46172,.71320754,265,189,.68865353
46,46173,.68530023,483,331,.64964312
46,46174,.81914896,94,77,.87029117
46,46175,.84431136,501,423,.91356903
46,46176,.76861703,376,289,.7793116
46,46177,.77049178,244,188,.78248173
46,46178,.82236844,152,125,.87574399
46,46179,.83333331,72,60,.89644486
46,46180,.9358108,296,277,.99512327
46,46181,.77083331,48,37,.78350121
46,46182,.66280419,863,572,.61688393
46,46183,.83969468,131,110,.90603942
46,46184,.85576922,208,178,.93030477
46,46185,.7252475,808,586,.70645148
46,46186,.84375,160,135,.91262662
46,46187,.76644737,304,233,.77592534
46,46188,.89814812,108,97,.97669792
46,46189,.77131784,258,199,.78524762
46,46190,.85483873,62,53,.92890936
46,46191,.60311282,771,465,.53147542
46,46192,.82795697,186,154,.88666975
46,46193,.74654377,217,162,.74155569
46,46194,.89473683,114,102,.9737674
46,46195,.82198954,191,157,.87516528
46,46196,.91935486,62,57,.98937792
46,46197,.90064794,463,417,.97839451
46,46198,.828125,64,53,.88687867
46,46199,.81642514,207,169,.86494052
46,46200,.81343281,134,109,.86022592
46,46201,.66356587,645,428,.61796647
46,46202,.75813955,215,163,.76127094
46,46203,.78571427,84,66,.8107751
46,46204,.66269839,252,167,.61680907
46,46205,.79651165,172,137,.8296259
46,46206,.74285716,70,52,.73583704
46,46207,.85000002,120,102,.9217636
46,46208,.8128342,187,152,.85872853
46,46209,.79310346,116,92,.82398731
46,46210,.89285713,28,25,.97230172
46,46211,.65497077,171,112,.60479343
46,46212,.88,50,44,.96040928
46,46213,.81927711,83,68,.87043291
46,46214,.80838323,167,135,.85089558
46,46215,.75900275,361,274,.76296663
46,46216,.81025642,390,316,.85453802
46,46217,.77990431,209,163,.80115622
46,46218,.60000002,65,39,.52667373
46,46219,.8611111,180,155,.93812925
46,46220,.79521275,376,299,.8276214
46,46221,.80463576,302,243,.84424835
46,46222,.95238096,84,80,.998052
46,46223,.83561641,73,61,.89952499
46,46224,.69089758,1582,1093,.65664631
46,46225,.66004258,1409,930,.613051
46,46226,.82828283,99,82,.88718414
46,46227,.87142855,70,61,.95103657
46,46228,.75964391,337,256,.76417166
46,46229,.73828125,512,378,.72748536
46,46230,.91666669,36,33,.98804182
46,46231,.6564815,1080,709,.60714227
46,46232,.59206802,353,209,.51749772
46,46233,.73333335,90,66,.71926683
46,46234,.70909089,55,39,.68239772
46,46235,.78125,96,75,.80352342
46,46236,.84848487,99,84,.91967005
46,46237,.83766234,154,129,.90284419
46,46238,.86363637,132,114,.94142944
46,46239,.77483445,151,117,.79183507
46,46240,.7287066,317,231,.7119866
46,46241,.87179488,117,102,.95137179
46,46242,.82999998,100,83,.89024633
46,46243,.78070176,114,89,.8024115
46,46244,.75510204,49,37,.757074
46,46245,.81395346,43,35,.86121804
46,46246,.86842108,38,33,.94718522
46,46247,.77419353,93,72,.79039323
46,46248,.77142859,70,54,.78540885
46,46249,.82051283,39,32,.87249976
46,46250,.92500001,40,37,.99162102
46,46251,.50606346,2144,1085,.40861377
46,46252,.875,128,112,.95477343
46,46253,.81632656,147,120,.8648228
46,46254,.8831169,77,68,.96382225
46,46255,.85714287,203,174,.93252712
46,46256,.76363635,110,84,.77081537
46,46257,.69117647,68,47,.65705061
46,46258,.7473684,95,71,.74325961
46,46259,.70338982,118,83,.67394137
46,46260,.77777779,63,49,.79692709
46,46261,.91379309,58,53,.98682272
46,46262,.79838711,124,99,.8329252
46,46263,.80314958,127,102,.8417933
46,46264,.80000001,105,84,.83615172
46,46265,.83050847,177,147,.8913582
46,46266,.88671875,256,227,.96728033
46,46267,.66111112,360,238,.61438787
46,46268,.75985664,279,212,.76435685
46,46269,.89999998,20,18,.97783983
46,46270,.90517241,116,105,.98163468
46,46271,.81707317,164,134,.86586386
46,46272,.89423078,104,93,.97338253
46,46273,.84149182,429,361,.90895128
46,46274,.77894735,95,74,.79917592
46,46275,.92156863,51,47,.99041778
46,46276,.79166669,96,76,.82113075
46,46277,.75999999,125,95,.76454884
46,46278,.80459768,87,70,.84414911
46,46279,.7735849,106,82,.7891838
46,46280,.8202247,89,73,.87202853
46,46281,.75,100,75,.7484256
46,46282,.95555556,45,43,.99831605
46,46283,.7324841,157,115,.71737653
46,46284,.83425415,181,151,.8975423
46,46285,.8046875,128,103,.84437287
46,46286,.87931037,58,51,.95963436
46,46287,.84722221,288,244,.91769689
46,46288,.86725664,113,98,.94585782
46,46289,.84705883,85,72,.91758066
46,46290,.70711297,239,169,.67922598
46,46291,.75757575,33,25,.7604121
46,46292,.875,80,70,.9548701
46,46293,.82517481,286,236,.88138962
46,46294,.83561641,73,61,.89951587
46,46295,.8888889,81,72,.96869195
46,46296,.84146339,246,207,.90886223
46,46297,.6376605,701,447,.57906002
46,46298,.90397352,302,273,.980762
46,46299,.83582091,67,56,.89972985
46,46300,.89795917,49,44,.97647089
46,46301,.75092936,269,202,.75010741
46,46302,.83333331,84,70,.89655566
46,46303,.89534885,86,77,.97441339
46,46304,.85000002,80,68,.92167783
46,46305,.81196582,117,95,.85731626
46,46306,.81132078,53,43,.85622293
46,46307,.789644,309,244,.81772399
46,46308,.9130435,69,63,.98633713
46,46309,.46561086,2210,1029,.34841082
46,46310,.86538464,52,45,.94361913
46,46311,.77903682,353,275,.79931039
46,46312,.74637681,138,103,.7413916
46,46313,.85082871,181,154,.92252207
46,46314,.88709676,62,55,.9675352
46,46315,.82608694,92,76,.88270336
46,46316,.86904764,168,146,.94808364
46,46317,.72368419,304,220,.70459771
46,46318,.81818181,99,81,.86856025
46,46319,.76119405,67,51,.76664978
46,46320,.77419353,155,120,.7904622
46,46321,.76536316,179,137,.77413154
46,46322,.85148513,404,344,.92345315
46,46323,.94117647,34,32,.99638224
46,46324,.76521736,115,88,.77371448
46,46325,.92156863,51,47,.9904353
46,46326,.87719297,57,50,.95745671
46,46327,.89024389,246,219,.96997261
46,46328,.75722545,173,131,.75982976
46,46329,.82692307,104,86,.88430965
46,46330,.65749657,727,478,.60939556
46,46331,.79411763,238,189,.82609075
46,46332,.85276073,163,139,.92541307
46,46333,.89380533,113,101,.97304559
46,46334,.77309006,877,678,.78819662
46,46335,.86776859,242,210,.94637293
46,46336,.81683171,202,165,.8656013
46,46337,.77692306,130,101,.79584688
46,46338,.90196079,51,46,.97943169
46,46339,.85802472,162,139,.9335314
46,46340,.875,184,161,.9551301
47,47001,.3143774,21506,6761,.062739216
47,47002,.73214287,56,41,.71696728
47,47003,.86407769,206,178,.94214445
47,47004,.57436955,1943,1116,.49722511
47,47005,.71480143,277,198,.69199228
47,47006,.85029942,334,284,.92207938
47,47007,.64044946,89,57,.58322984
47,47008,.80000001,60,48,.836025
47,47009,.81060606,132,107,.85508484
47,47010,,0,0,1.0000014
47,47011,.91954023,87,80,.9894408
47,47012,.84563756,149,126,.91547972
47,47013,.84821427,112,95,.9192003
47,47014,.77528089,89,69,.79237378
47,47015,.62057143,875,543,.55374151
47,47016,.87596899,516,452,.95614362
47,47017,.85148513,202,172,.92347515
47,47018,.89156628,83,74,.97120142
47,47019,.82888889,450,373,.88809741
47,47020,.78160918,87,68,.80401146
47,47021,.74785101,698,522,.74399656
47,47022,.77083331,240,185,.78355527
47,47023,.73548388,155,114,.72272205
47,47024,.82428938,774,638,.87954664
47,47025,.69581747,263,183,.6629405
47,47026,.77372265,137,106,.78947711
47,47027,.79731458,1564,1247,.8309809
47,47028,.84474885,438,370,.91417986
47,47029,.86799997,250,217,.94675386
47,47030,.87719297,114,100,.95748341
47,47031,.66411936,2748,1825,.61879009
47,47032,.72132254,2964,2138,.70100564
47,47033,.66473991,173,115,.62004846
47,47034,.66793895,262,175,.62488991
47,47035,.80981594,163,132,.8537975
47,47036,.8134715,193,157,.86026812
47,47037,.84507042,71,60,.91453832
47,47038,.84444445,270,228,.91375417
47,47039,.70833331,24,17,.68127072
47,47040,.76854926,903,694,.77921176
47,47041,.79585797,338,269,.82864469
47,47042,.81818181,77,63,.86866623
47,47043,.68012923,619,421,.64369911
47,47044,.79069769,129,102,.81948304
47,47045,.7920354,226,179,.82174033
47,47046,.7890625,256,202,.81659704
47,47047,.90697676,86,78,.98256499
47,47048,.63318115,657,416,.57246518
47,47049,.62413192,1152,719,.56155086
47,47050,.83561641,73,61,.89950907
47,47051,.67439932,1207,814,.635423
47,47052,.55329949,2561,1417,.4684087
47,47053,.84027779,144,121,.90712935
47,47054,.64293784,885,569,.58701867
47,47055,.74733096,281,210,.74283004
47,47056,.86519605,408,353,.94344556
47,47057,.63716817,791,504,.57841307
47,47058,.82653064,98,81,.8835271
47,47059,.78260869,115,90,.805641
47,47060,.70379746,395,278,.6744408
47,47061,.73311895,311,228,.71892256
47,47062,.8553459,159,136,.92955345
47,47063,.90625,64,58,.98214811
47,47064,.77227724,101,78,.78693837
47,47065,.6540674,1217,796,.6037029
47,47066,.81606215,386,315,.86439103
47,47067,.81666666,180,147,.86535764
47,47068,.77130979,481,371,.78523958
47,47069,.70055324,1446,1013,.66950881
47,47070,.81799161,478,391,.86807513
47,47071,.88,100,88,.96055406
47,47072,.79710144,69,55,.83072197
47,47073,.94318181,88,83,.99676234
47,47074,.7987805,164,131,.83366573
47,47075,.84019369,413,347,.90696216
47,47076,.83333331,90,75,.89643979
47,47077,.74055415,397,294,.7312941
47,47078,.6553846,650,426,.60596931
47,47079,.792,250,198,.82165396
47,47080,.87096775,62,54,.95054466
47,47081,.84363633,275,232,.91245407
47,47082,.89320385,103,92,.97271085
47,47083,.84444445,45,38,.91377228
47,47084,.81379312,145,118,.86071271
47,47085,.7480315,127,95,.74421781
47,47086,.681458,631,430,.64485544
47,47087,.86567163,67,58,.94396257
47,47088,.75,276,207,.74884188
47,47089,.78333336,60,47,.80691516
47,47090,.79532164,171,136,.82787728
47,47091,.73826903,959,708,.72744399
47,47092,.90780139,141,128,.98316228
47,47093,.72935778,218,159,.71275735
47,47094,.73776221,286,211,.72636199
47,47095,.79683971,443,353,.82997656
47,47096,.79831934,119,95,.83280045
47,47097,.76543212,486,372,.77427042
47,47098,.85207099,169,144,.92427409
47,47099,.80219781,273,219,.84007096
47,47100,.72949177,2499,1823,.71288776
47,47101,.75425041,647,488,.75550389
47,47102,.64724916,309,200,.59378946
47,47103,.79611653,103,82,.82916367
47,47104,.75,116,87,.74840796
47,47105,.78481013,158,124,.80961096
47,47106,.61670482,2622,1617,.54780471
47,47107,.79503107,161,128,.8273508
47,47108,.65384614,130,85,.60333961
47,47109,.79130435,115,91,.82067591
47,47110,.7116645,763,543,.6865347
47,47111,.80664653,331,267,.84753543
47,47112,.87640452,178,156,.95655191
47,47113,.91935486,62,57,.9893896
47,47114,.79459459,185,147,.8269003
47,47115,.736,125,92,.72336
47,47116,,0,0,1.0000014
47,47117,.85641026,390,334,.93137103
47,47118,.83529413,85,71,.89918387
47,47119,.65909094,352,232,.61199796
47,47120,.76744187,43,33,.77749133
47,47121,.75757575,165,125,.76036775
47,47122,.88349515,103,91,.96414632
47,47123,.72037917,211,152,.69975621
47,47124,.73553717,121,89,.72277814
47,47125,.83928573,168,141,.90534186
47,47126,.82608694,46,38,.88265949
47,47127,.69767439,387,270,.66587126
47,47128,.76111114,720,548,.76650321
47,47129,.78195488,133,104,.80454046
47,47130,.78915662,166,131,.81684452
47,47131,.89274448,317,283,.97216272
47,47132,.8214286,112,92,.87442648
47,47133,.76119405,268,204,.76664764
47,47134,.81215471,181,147,.85750395
47,47135,.78733033,221,174,.81368667
47,47136,.7962963,54,43,.82944214
47,47137,.75,688,516,.74837285
47,47138,.72034955,801,577,.69972312
47,47139,.56756759,37,21,.4885011
47,47140,.79935277,309,247,.83495361
47,47141,.83582091,134,112,.89966041
47,47142,.80154639,388,311,.83851504
47,47143,.6930272,1176,815,.65969568
47,47144,.77745664,346,269,.79645848
47,47145,.70196283,1936,1359,.67151707
47,47146,.82575756,528,436,.88220984
47,47147,.79391891,296,235,.82544738
47,47148,.76923078,91,70,.78049755
47,47149,,0,0,1.0000014
47,47150,.76923078,195,150,.78069496
47,47151,.80327868,183,147,.8419134
47,47152,.71875,256,184,.69702822
47,47153,,0,0,1.0000014
47,47154,.84269661,178,150,.91101569
47,47155,.90391457,281,254,.98069066
47,47156,.82989693,388,322,.8900997
47,47157,.51196378,9278,4750,.41912222
47,47158,.83076924,65,54,.89170599
47,47159,.66617864,683,455,.62233925
47,47160,.88607597,79,70,.96667582
47,47161,.75806451,62,47,.76113266
47,47162,.82407409,108,89,.87918657
47,47163,,0,0,1.0000014
47,47164,.90322578,62,56,.98024398
47,47165,.66666669,720,480,.62330377
47,47166,,0,0,1.0000014
47,47167,.67339218,793,534,.63412321
47,47168,.56164384,1679,943,.48145998
47,47169,.82026768,523,429,.87206161
47,47170,.8291139,316,262,.88842416
47,47171,.798419,253,202,.83296442
47,47172,.84753364,223,189,.91823286
47,47173,.63901347,446,285,.58161175
47,47174,.77037036,405,312,.78233302
47,47175,.71142107,1147,816,.68596673
47,47176,.8172043,93,76,.86606497
47,47177,.64999998,60,39,.5977577
47,47178,.8134715,193,157,.86025614
47,47179,.61984199,1139,706,.55134076
47,47180,.83333331,312,260,.89646983
47,47181,.82481754,137,113,.88061595
47,47182,.88461536,130,115,.96521926
47,47183,.78571427,70,55,.81061822
47,47184,.85714287,119,102,.93267119
47,47185,.75910932,1482,1125,.7632798
47,47186,.74011302,354,262,.73049176
47,47187,.8174603,126,103,.86667603
47,47188,.78787881,165,130,.81479752
47,47189,.89393938,66,59,.97311938
47,47190,.80139375,287,230,.83824277
47,47191,.82051283,312,256,.87255251
47,47192,.67441863,43,29,.63545936
47,47193,.82795697,93,77,.88669872
47,47194,.89403975,151,135,.97319704
47,47195,.61988819,3399,2107,.55144721
47,47196,.7735849,106,82,.78903121
47,47197,.77118641,118,91,.78492123
47,47198,.8786127,173,152,.95901585
47,47199,.79285717,140,111,.82346076
47,47200,.91549295,71,65,.98762804
47,47201,.59583336,5040,3003,.52129656
47,47202,.85714287,168,144,.93242097
47,47203,.66810715,1157,773,.62554842
47,47204,.81889766,127,104,.86990076
47,47205,.68316829,101,69,.6469214
47,47206,.87218046,266,232,.95194519
47,47207,.74603176,126,94,.74082738
47,47208,.67142856,70,47,.6311385
47,47209,.74211097,1838,1364,.73474479
47,47210,.64888889,900,584,.5956462
47,47211,.80851066,141,114,.85112363
47,47212,.82706767,133,110,.88451928
47,47213,.70679611,515,364,.67893785
47,47214,.85626912,327,280,.93116772
47,47215,.8260355,1690,1396,.88259184
47,47216,.8018868,212,170,.83912843
47,47217,.66885966,456,305,.62688226
47,47218,.97345132,113,110,.99956226
47,47219,.87671232,73,64,.95692283
47,47220,.83018869,106,88,.89075059
47,47221,.78353661,328,257,.80745226
47,47222,.81215471,181,147,.85749269
47,47223,.75423729,118,89,.75547254
47,47224,.83505154,97,81,.89875907
47,47225,.82445759,1014,836,.87976319
47,47226,.84587812,279,236,.91576016
47,47227,,0,0,1.0000014
47,47228,.78612715,346,272,.81126785
47,47229,.85227275,88,75,.92455947
47,47230,.83255816,215,179,.89486241
47,47231,.87804878,82,72,.95836306
47,47232,.79856116,278,222,.8332898
47,47233,.71889102,1551,1115,.6971969
47,47234,.8125,288,234,.85836381
47,47235,.85423726,295,252,.92790133
47,47236,.75471699,53,40,.7564373
47,47237,.89573461,211,189,.97477645
47,47238,.87144625,809,705,.95106632
47,47239,.79274613,386,306,.82329363
47,47240,.86842108,152,132,.94710785
47,47241,.82028985,345,283,.87208313
47,47242,.78776979,278,219,.81460845
47,47243,,0,0,1.0000014
47,47244,.72727275,154,112,.70967978
47,47245,.82857144,35,29,.88781846
47,47246,.84235668,628,529,.91041577
47,47247,.78448278,116,91,.80921155
47,47248,.85283017,265,226,.92555124
47,47249,.74042553,235,174,.73103559
47,47250,.77777779,63,49,.79694802
47,47251,.90066224,151,136,.97840399
47,47252,.61376178,3081,1891,.54468369
47,47253,.86379927,279,241,.94171333
47,47254,.6690141,142,95,.62731564
47,47255,.88118809,101,89,.96177763
47,47256,.86792451,53,46,.94659173
47,47257,.83474576,236,197,.89832467
47,47258,.78313255,166,130,.80666494
47,47259,.80952382,42,34,.85300475
47,47260,.74519229,208,155,.73948854
47,47261,,0,0,1.0000014
47,47262,.7410714,224,166,.73312026
47,47263,.81605351,299,244,.86437893
47,47264,.78865981,582,459,.81578696
47,47265,.7467249,229,171,.7418372
47,47266,.90909094,88,80,.98399585
47,47267,.70068026,147,103,.66973275
47,47268,,0,0,1.0000014
47,47269,.86479592,392,339,.94293928
47,47270,,0,0,1.0000014
47,47271,.77536231,138,107,.79263598
47,47272,.66279072,86,57,.61685693
47,47273,.88,75,66,.96052432
47,47274,.87684727,203,178,.95710254
47,47275,.75641024,78,59,.75882453
47,47276,.84415585,154,130,.91320831
47,47277,.8101266,158,128,.8543722
47,47278,.74493927,247,184,.73923469
47,47279,.83439493,157,131,.89775831
47,47280,.71767592,1222,877,.69561422
47,47281,.85401458,137,117,.92756909
47,47282,.83846152,130,109,.90449059
47,47283,.70588237,527,372,.67747813
47,47284,.83439493,157,131,.89776319
47,47285,.80158728,378,303,.83863133
47,47286,.41666666,36,15,.25818673
47,47287,.8442623,122,103,.91340834
47,47288,.80392158,204,164,.84287673
47,47289,.74647886,284,212,.74145961
47,47290,.7620579,311,237,.76839167
47,47291,.82051283,312,256,.87250954
47,47292,.7185185,270,194,.69672334
47,47293,.65420562,214,140,.60375541
47,47294,.77931035,145,113,.79966873
47,47295,.93283582,134,125,.99413627
47,47296,.86516851,89,77,.94335663
47,47297,.88157892,76,67,.96219391
47,47298,.8924731,93,83,.97196722
47,47299,.85714287,84,72,.93258899
47,47300,.67377049,610,411,.63446063
47,47301,.66856062,528,353,.62636179
47,47302,.70777482,373,264,.68027186
47,47303,.84761906,105,89,.91835785
47,47304,.79487181,39,31,.82710594
47,47305,.87671232,146,128,.9569456
47,47306,.72068232,469,338,.70006925
47,47307,.82608694,115,95,.88269836
47,47308,.83720928,86,72,.90213954
47,47309,.71770334,209,150,.69564575
47,47310,.59860265,4437,2656,.52473849
47,47311,.63492066,63,40,.57398224
47,47312,.66381156,467,310,.6182906
47,47313,.84375,64,54,.91258258
47,47314,.81218272,197,160,.85753888
47,47315,.81074166,391,317,.85530269
47,47316,.8853755,253,224,.96607065
47,47317,.65727699,213,140,.60907519
47,47318,.71951222,574,413,.69815135
47,47319,.78333336,60,47,.80691326
47,47320,.73369563,184,135,.7199505
47,47321,.719697,132,95,.69853026
47,47322,,0,0,1.0000014
47,47323,.56177872,12391,6961,.481942
47,47324,.60911602,724,441,.53900242
47,47325,.81355929,236,192,.86043882
47,47326,.78414094,681,534,.80879164
47,47327,.78205127,156,122,.8047297
47,47328,.8125,256,208,.85818148
48,48001,.73469388,98,72,.72133499
48,48002,.77060932,279,215,.78292561
48,48003,.72789115,147,107,.71061164
48,48004,.78160918,87,68,.80400872
48,48005,.85483873,124,106,.92884338
48,48006,,0,0,1.0000014
48,48007,.8888889,9,8,.96868467
48,48008,.87394959,119,104,.95379555
48,48009,.71172637,614,437,.68665558
48,48010,.77664977,197,153,.79553145
48,48011,,0,0,1.0000014
48,48012,.79881656,169,135,.83376515
48,48013,.8272506,411,340,.8853749
48,48014,.57575756,132,76,.4990283
48,48015,.6122449,98,60,.54325706
48,48016,.73134327,268,196,.71579331
48,48017,.62977868,497,313,.5678553
48,48018,.66037738,371,245,.61350173
48,48019,.57017541,114,65,.49138111
48,48020,.703125,64,45,.67304355
48,48021,.58999997,100,59,.51479346
48,48022,.7724551,167,129,.78713548
48,48023,.8035714,56,45,.84234995
48,48024,,0,0,1.0000014
48,48025,.82499999,240,198,.88109225
48,48026,.78070176,114,89,.80240798
48,48027,.74747473,99,74,.74342394
48,48028,.83870965,62,52,.90491122
48,48029,.85714287,77,66,.93260038
48,48030,.74400002,125,93,.73797107
48,48031,.67741936,31,21,.63969553
48,48032,.72727275,88,64,.70957094
48,48033,.86666667,75,65,.94533974
48,48034,.62118322,1048,651,.5545029
48,48035,,0,0,1.0000014
48,48036,.66129035,62,41,.61469638
48,48037,.75,68,51,.74866253
48,48038,.57222223,180,103,.49357599
48,48039,.67896175,732,497,.64151311
48,48040,.85416669,96,82,.92773736
48,48041,.92592591,54,50,.99202776
48,48042,.85904253,376,323,.93513852
48,48043,.625,64,40,.5630275
48,48044,.9130435,46,42,.98633492
48,48045,.74269009,171,127,.7356416
48,48046,.90909094,33,30,.98397142
48,48047,.79591835,147,117,.82865232
48,48048,.80000001,45,36,.83588398
48,48049,.77884614,416,324,.79907608
48,48050,.69026548,113,78,.65624952
48,48051,.70860928,302,214,.68176979
48,48052,,0,0,1.0000014
48,48053,.84615386,39,33,.91634458
48,48054,.74074072,27,20,.73172802
48,48055,.75806451,62,47,.76111323
48,48056,.70707071,198,140,.67918801
48,48057,.70689654,58,41,.67900461
48,48058,.9285714,70,65,.99283201
48,48059,.75776398,161,122,.76057315
48,48060,.81111109,90,73,.85576421
48,48061,.54060066,899,486,.45451662
48,48062,.82857144,70,58,.88774365
48,48063,.81896549,116,95,.87000674
48,48064,.5582822,163,91,.4778195
48,48065,.85000002,40,34,.92174673
48,48066,.74590164,122,91,.74052256
48,48067,.83582091,67,56,.89968979
48,48068,.91666669,60,55,.9881767
48,48069,.53846157,26,14,.45348129
48,48070,.77410465,363,281,.79014415
48,48071,.85714287,35,30,.93269682
48,48072,.74747473,99,74,.7434333
48,48073,.77777779,72,56,.79695815
48,48074,.69026548,113,78,.65625298
48,48075,.72148544,377,272,.70102805
48,48076,.72727275,165,120,.70948863
48,48077,.86046511,43,37,.9368977
48,48078,.84375,96,81,.91270781
48,48079,.86274511,51,44,.94033086
48,48080,.57102871,1429,816,.49215955
48,48081,.71584702,183,131,.69329673
48,48082,.78378379,37,29,.80792201
48,48083,.79166669,96,76,.82113451
48,48084,.81481481,27,22,.86226362
48,48085,.89130437,46,41,.97094202
48,48086,.7912088,91,72,.82051337
48,48087,.7241379,87,63,.70518625
48,48088,.88135594,59,52,.96199781
48,48089,.86808509,235,204,.94678545
48,48090,.60500002,400,242,.53351462
48,48091,.875,32,28,.95468676
48,48092,.53872198,2363,1273,.45360041
48,48093,.76271188,59,45,.7694639
48,48094,.69230771,182,126,.65854526
48,48095,.43588161,6488,2828,.28461555
48,48096,.63084114,428,270,.56903541
48,48097,.63636363,165,105,.57681996
48,48098,.86419755,81,70,.9422695
48,48099,.74329501,522,388,.73680401
48,48100,.84126985,63,53,.90845859
48,48101,.81538463,65,53,.86299902
48,48102,,0,0,1.0000014
48,48103,.85317463,504,430,.92632693
48,48104,.76793247,237,182,.77819389
48,48105,.67647058,102,69,.63827026
48,48106,.91666669,60,55,.98803318
48,48107,.86274511,102,88,.94034046
48,48108,.88,50,44,.96050543
48,48109,,0,0,1.0000014
48,48110,.94117647,51,48,.99641573
48,48111,.8018868,106,85,.83913505
48,48112,.69354838,62,43,.66051906
48,48113,,0,0,1.0000014
48,48114,,0,0,1.0000014
48,48115,.7368421,152,112,.72513479
48,48116,.67368424,190,128,.63443863
48,48117,.77611941,67,52,.79426181
48,48118,,0,0,1.0000014
48,48119,.76363635,110,84,.77082753
48,48120,.7638889,72,55,.77132028
48,48121,.83333331,138,115,.89650518
48,48122,.75147927,169,127,.75095302
48,48123,.84782606,46,39,.91877162
48,48124,.75409836,61,46,.75526899
48,48125,.83606559,61,51,.900325
48,48126,.82352942,68,56,.87827361
48,48127,.71824479,433,311,.69636244
48,48128,.80851066,282,228,.85114121
48,48129,.73275864,116,85,.71820474
48,48130,.60294116,68,41,.53135657
48,48131,.60674155,89,54,.53580081
48,48132,.73452771,614,451,.72108901
48,48133,.74193549,62,46,.73442316
48,48134,.51111114,45,23,.41592959
48,48135,.71052629,114,81,.68480378
48,48136,.734375,64,47,.7208721
48,48137,.74038464,312,231,.73097599
48,48138,.81481481,27,22,.86230183
48,48139,.87301588,63,55,.95280319
48,48140,.5122999,2561,1312,.41920239
48,48141,.74025977,77,57,.73073792
48,48142,.6875,128,88,.65247321
48,48143,,0,0,1.0000014
48,48144,.55621302,169,94,.47371316
48,48145,.85294116,102,87,.92592943
48,48146,.6796875,256,174,.64258856
48,48147,.70028013,357,250,.66927153
48,48148,.68846154,260,179,.65334642
48,48149,.95238096,21,20,.99805981
48,48150,.8901099,91,81,.96987206
48,48151,.74074072,27,20,.73189563
48,48152,.6857143,70,48,.6503368
48,48153,.76923078,52,40,.78042108
48,48154,.84558821,136,115,.91538602
48,48155,.69658118,234,163,.66418254
48,48156,.69333333,375,260,.66032499
48,48157,.88095236,42,37,.96143287
48,48158,.79487181,39,31,.827151
48,48159,,0,0,1.0000014
48,48160,.83132529,83,69,.89281404
48,48161,.71428573,35,25,.69083309
48,48162,.70454544,44,31,.67566073
48,48163,.7962963,54,43,.82945228
48,48164,.73333335,45,33,.7192269
48,48165,.76119405,67,51,.76665616
48,48166,.73913044,92,68,.72886753
48,48167,.88235295,17,15,.9630186
48,48168,.76767677,99,76,.777973
48,48169,.875,128,112,.95479822
48,48170,.82075471,106,87,.87293619
48,48171,.68421054,95,65,.64855838
48,48172,.61538464,26,16,.54587883
48,48173,.74074072,135,100,.73189986
48,48174,.942029,69,65,.99656188
48,48175,.87341774,79,69,.95329112
